metric,analysis,n_SAD,n_HC,mean_SAD,mean_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,t,p,scalar_auc_abs_direction,phase,feature_space,all_subjects_adjusted_group_beta,all_subjects_adjusted_group_p,all_subjects_adjusted_model_n,q_within_phase_feature,rank_score,profile,profile_order,metric_family,interpretation,direction_summary,passes_nominal_p05,passes_family_q05
Neural_Dist_Safety_Background,placebo_SAD_vs_HC,22,28,0.03671082684431812,0.04787395224516322,-0.011163125400845103,-0.20932775974344775,-0.20603988917156116,0.0032467532467532756,-0.8069510673945638,0.42504894307148755,0.5016233766233766,phase3_reinstatement,phase3_reinst_roi,-0.008855604260239215,0.4756412000455116,100,0.8842089629220995,0.9083710407239819,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between safety cue and background cue.,SAD lower than HC,False,False
Neural_RawMean_ThreatMinusBackground,placebo_SAD_vs_HC,23,28,2.0156581609145454,0.3778015502861568,1.6378566106283885,0.09514560800907004,0.09368182942431512,0.11490683229813659,0.34854969686967613,0.7289389875674288,0.5574534161490683,phase2_extinction,phase2_ext_roi,1.2057934937161592,0.7973396956847096,102,0.8367731012471784,0.8812217194570136,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatVsBackgroundDispersion,placebo_SAD_vs_HC,23,28,0.01363132967109417,0.023593522988340526,-0.009962193317246357,-0.0986277113026729,-0.09711036189801639,0.0993788819875776,-0.3815667673344115,0.7052857932573615,0.5496894409937888,phase2_extinction,phase2_ext_roi,-0.010255709424887027,0.6759047991782341,102,0.8250513053199323,0.8665158371040724,Q4_precision_dispersion,4,within_cue_dispersion,Whether threat patterns are more variable around their prototype than background patterns.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_Discrimination_Slope,placebo_SAD_vs_HC,22,28,-0.020428577269662202,-0.02939211756058726,0.008963540290925057,0.08469444521388755,0.08336416596969037,0.1298701298701299,0.29044482503133817,0.7729589171893418,0.564935064935065,phase3_reinstatement,phase3_reinst_roi,0.012442410493748899,0.6695926792206585,100,0.9923519265657174,0.8552036199095022,Q6_shock_anchor_secondary,6,residualized_shock_axis,Trialwise change in residualized shock-axis contrast for CSR versus CSS.,SAD higher than HC,False,False
Neural_ShockEvidence_CSS,placebo_SAD_vs_HC,22,28,0.12457618815955017,0.12605032612164999,-0.0014741379620998168,-0.1914606547622666,-0.18845341934715246,0.006493506493506551,-0.734684162015401,0.46715977732063263,0.5032467532467533,phase3_reinstatement,phase3_reinst_roi,-0.0011328361837817165,0.5276567410610424,100,0.8842089629220995,0.8427601809954751,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Prototype evidence that CSS patterns look shock-like rather than background-like.,SAD lower than HC,False,False
Neural_CV_Dist_Threat_Safety,placebo_SAD_vs_HC,22,28,0.06979798566267335,0.06390261367969614,0.00589537198297721,0.1567081666734984,0.15424678185663718,0.04220779220779214,0.536392557180933,0.5946547215289859,0.5211038961038961,phase3_reinstatement,phase3_reinst_roi,0.004892258200905775,0.7057875168304892,100,0.8984889446406564,0.8314479638009049,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CV_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.06750043910001019,0.07576995681795827,-0.00826951771794808,-0.14244851146960624,-0.14021110029469097,0.045454545454545414,-0.5407578052271914,0.5916600039033298,0.5227272727272727,phase3_reinstatement,phase3_reinst_roi,-0.007509625775995761,0.6308203843675122,100,0.8984889446406564,0.8235294117647058,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Anchor_Axis_Norm,placebo_SAD_vs_HC,22,28,106.65720747751097,107.93918718967873,-1.281979712167768,-0.12777801948604944,-0.12577103488679212,-0.05844155844155852,-0.45970522923798274,0.6478068818001723,0.5292207792207793,phase3_reinstatement,phase3_reinst_roi,-1.2159794521829252,0.671846207941301,100,0.9283060040704785,0.8133484162895928,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ShockEvidence_Discrimination_Slope,placebo_SAD_vs_HC,22,28,-0.0009229391070457774,-0.0006695808795242642,-0.0002533582275215132,-0.050011300968439504,-0.04922578315218129,0.1428571428571428,-0.16088371642961413,0.8733991481914878,0.5714285714285714,phase3_reinstatement,phase3_reinst_roi,-0.0002264552855969057,0.8564426743995766,100,0.9923519265657174,0.8054298642533936,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Trialwise change in CSR-minus-CSS shock evidence across reinstatement.,SAD lower than HC,False,False
Neural_DynamicDiscrimination_InitialFinal_Change,placebo_SAD_vs_HC,23,28,0.046257801892448235,0.016518502325752756,0.02973929956669548,0.05495267228059091,0.05410724655319721,0.1366459627329193,0.2071397666696523,0.8369114413931613,0.5683229813664596,phase2_extinction,phase2_ext_roi,0.082036822393823,0.5478469019457157,102,0.8794662604470508,0.8020361990950227,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_RawNorm_ThreatMinusSafety,placebo_SAD_vs_HC,22,28,-110.4593838778409,-42.214634486607146,-68.24474939123377,-0.047202095925587106,-0.04646070174874543,0.14610389610389585,-0.155980982665158,0.8770284274866001,0.5730519480519479,phase3_reinstatement,phase3_reinst_roi,-4.695443848131873,0.9895420328615478,100,0.9923519265657174,0.8009049773755657,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Anchor_SafetyMinusBackground_Proximity,placebo_SAD_vs_HC,22,28,-1.9502207918950025,-1.9386723931825696,-0.011548398712432961,-0.18230282586191104,-0.1794394306913051,0.006493506493506551,-0.6953750554650177,0.49096403786752785,0.5032467532467533,phase3_reinstatement,phase3_reinst_roi,-0.008950824808502336,0.5538270431610354,100,0.8842089629220995,0.7975113122171946,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Anchor_SafetySpecificity,placebo_SAD_vs_HC,22,28,1.9502207918950025,1.9386723931825696,0.011548398712432961,0.18230282586191104,0.1794394306913051,-0.00649350649350644,0.6953750554650177,0.49096403786752785,0.5032467532467533,phase3_reinstatement,phase3_reinst_roi,0.008950824808502336,0.5538270431610354,100,0.8842089629220995,0.7975113122171946,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Safety-cue specificity away from SHOCK; positive values mean CSS is closer to CS- than to SHOCK.,SAD higher than HC,False,False
Neural_DynamicDiscrimination_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.00010622345027848116,-0.002776451055444752,0.0028826745057232333,0.13263297334117838,0.130549732922207,0.04870129870129869,0.4529414343022326,0.6530683007552744,0.5243506493506493,phase3_reinstatement,phase3_reinst_roi,0.002204885670875785,0.7547546702752476,100,0.9283060040704785,0.7624434389140271,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat-vs-safety evidence separation.,SAD higher than HC,False,False
Neural_Safety_InitialFinal_Change,placebo_SAD_vs_HC,22,28,0.005908725422561948,-3.501405735250358e-05,0.005943739479914452,0.17881969416780052,0.17601100787197121,-0.006493506493506551,0.6241647745170814,0.5357255922569782,0.5032467532467533,phase3_reinstatement,phase3_reinst_roi,0.008696811142836517,0.30446336784120637,100,0.8984889446406564,0.7590497737556561,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CSPlusDispersion,placebo_SAD_vs_HC,23,28,0.712889471466027,0.7106684761840486,0.0022209952819783885,0.06267785296321046,0.061713578302238,0.12111801242236009,0.22996942957260483,0.8190884577652499,0.56055900621118,phase2_extinction,phase2_ext_roi,0.003865206016010832,0.6786716685044483,102,0.875577316921474,0.748868778280543,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CSPlusPrecision,placebo_SAD_vs_HC,23,28,-0.712889471466027,-0.7106684761840486,-0.0022209952819783885,-0.06267785296321046,-0.061713578302238,-0.1211180124223602,-0.22996942957260483,0.8190884577652499,0.56055900621118,phase2_extinction,phase2_ext_roi,-0.003865206016010832,0.6786716685044483,102,0.875577316921474,0.748868778280543,Q4_precision_dispersion,4,within_cue_precision,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_DynamicDiscrimination_InitialFinal_Change,placebo_SAD_vs_HC,22,28,0.0012487914469019917,0.00669749448347433,-0.005448703036572338,-0.1436160220278526,-0.1413602729907659,0.029220779220779036,-0.5249149648564275,0.6020802206354914,0.5146103896103895,phase3_reinstatement,phase3_reinst_roi,-0.008357942669132323,0.4588192428344047,100,0.8984889446406564,0.747737556561086,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_LearningAUC,placebo_SAD_vs_HC,23,28,0.4328958398884376,0.4276960147320909,0.005199825156346705,0.04784328919986318,0.047107238596788364,-0.13043478260869557,0.18356911723277033,0.8554029482674703,0.5652173913043478,phase2_extinction,phase2_ext_roi,0.00010156180835930567,0.9971401226516717,102,0.8839163798763859,0.746606334841629,Q3_learning_dynamics,3,trajectory_auc,Mean threat evidence across extinction trials.,SAD higher than HC,False,False
Neural_ShockEvidence_Discrimination_EarlyLate_Change,placebo_SAD_vs_HC,22,28,-0.003907127541663379,-0.00033278428321422776,-0.003574343258449151,-0.16534284878811933,-0.16274584069197087,0.01948051948051943,-0.5320699587108131,0.5990789895509798,0.5097402597402597,phase3_reinstatement,phase3_reinst_roi,-0.003020689462020891,0.6178560299233975,100,0.8984889446406564,0.7420814479638009,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CV_Dist_Safety_Background,placebo_SAD_vs_HC,22,28,0.06974431856232349,0.07967435172380354,-0.009930033161480042,-0.16032171180938265,-0.15780356973907822,-0.009740259740259716,-0.6010882880884593,0.5509063709693061,0.5048701298701299,phase3_reinstatement,phase3_reinst_roi,-0.008099006223420725,0.6094335074052779,100,0.8984889446406564,0.7262443438914028,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Anchor_ThreatMinusSafety_Proximity,placebo_SAD_vs_HC,22,28,-0.000797625082257982,-0.0009213896555734632,0.0001237645733154812,0.021125417042927138,0.020793604209792156,0.15259740259740262,0.06978660533038966,0.9447990190620372,0.5762987012987013,phase3_reinstatement,phase3_reinst_roi,-0.00029661060600790433,0.8694835157677542,100,0.9923519265657174,0.7239819004524887,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Shock-anchor proximity contrast; positive values mean CSR is closer to SHOCK than CSS is.,SAD higher than HC,False,False
Neural_ResidualizedShockAxis_Discrimination_Volatility,placebo_SAD_vs_HC,22,28,0.8453103131174641,0.787168443188056,0.05814186992940806,0.12874351733117526,0.12672136784429816,-0.025974025974025983,0.4426507725325942,0.660341384338794,0.512987012987013,phase3_reinstatement,phase3_reinst_roi,0.06794130029140254,0.6150052895919502,100,0.9283060040704785,0.6753393665158371,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_InitialFinal_Change,placebo_SAD_vs_HC,23,28,0.023361064378506314,0.03162468114116091,-0.008263616762654597,-0.018045941583613695,-0.017768311713096563,0.1428571428571428,-0.06786226038008432,0.9462145117009142,0.5714285714285714,phase2_extinction,phase2_ext_roi,0.016494505492315497,0.8831688721899836,102,0.9462145117009142,0.6628959276018099,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_LatePhaseEvidence,placebo_SAD_vs_HC,23,28,0.4242416335712023,0.409821398552556,0.01442023501864631,0.10652139526806925,0.10488260457163742,0.040372670807453215,0.39168183111811433,0.697030082312147,0.5201863354037266,phase2_extinction,phase2_ext_roi,0.01460724492023344,0.7196644660377505,102,0.8250513053199323,0.6606334841628959,Q3_learning_dynamics,3,late_phase_evidence,Mean threat evidence during the last half of extinction trials.,SAD higher than HC,False,False
Neural_CSPlusDispersion,placebo_SAD_vs_HC,22,28,0.09605666630737582,0.09233484708960715,0.0037218192177686654,0.08833224911865338,0.08694483159322951,0.05844155844155852,0.31259069931529143,0.755989477289823,0.5292207792207793,phase3_reinstatement,phase3_reinst_roi,0.0022435170525121288,0.8692729951580744,100,0.9923519265657174,0.6119909502262443,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CSPlusPrecision,placebo_SAD_vs_HC,22,28,-0.09605666630737582,-0.09233484708960715,-0.0037218192177686654,-0.08833224911865338,-0.08694483159322951,-0.05844155844155852,-0.31259069931529143,0.755989477289823,0.5292207792207793,phase3_reinstatement,phase3_reinst_roi,-0.0022435170525121288,0.8692729951580744,100,0.9923519265657174,0.6119909502262443,Q4_precision_dispersion,4,within_cue_precision,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ShockEvidence_CSR_AUC,placebo_SAD_vs_HC,22,28,0.14568139632373178,0.14745324098248777,-0.0017718446587559888,-0.12188025106915386,-0.11996590157592107,-0.016233766233766156,-0.44816262219673086,0.6560964626856538,0.5081168831168831,phase3_reinstatement,phase3_reinst_roi,-0.0021317407284431977,0.6407224194030046,100,0.9283060040704785,0.6074660633484164,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ThreatVsBackgroundDispersion,placebo_SAD_vs_HC,22,28,-0.009752660958465546,-0.009488604765671252,-0.0002640561927942948,-0.005627041712242045,-0.005538658858123061,-0.13311688311688308,-0.020905155806193565,0.9834129877037608,0.5665584415584415,phase3_reinstatement,phase3_reinst_roi,-0.0031192762968307803,0.7903694208247021,100,0.9959572337539362,0.5757918552036199,Q4_precision_dispersion,4,within_cue_dispersion,Whether threat patterns are more variable around their prototype than background patterns.,SAD lower than HC,False,False
Neural_ShockEvidence_Discrimination_Volatility,placebo_SAD_vs_HC,22,28,0.022838561154503386,0.020599798016873245,0.002238763137630141,0.1000552235532865,0.09848367553936054,-0.029220779220779147,0.33210124084980924,0.7419161334894553,0.5146103896103895,phase3_reinstatement,phase3_reinst_roi,0.0029701079920039595,0.6896225986249762,100,0.9923519265657174,0.5441176470588235,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Trial-to-trial instability in CSR-minus-CSS shock evidence.,SAD higher than HC,False,False
Neural_Safety_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.0020003072431267147,0.003624990216870079,-0.0016246829737433643,-0.11797013294594727,-0.11611719892061827,0.0,-0.39912665074084147,0.6920736414254021,0.5,phase3_reinstatement,phase3_reinst_roi,-0.0013342743806379846,0.7573405452303354,100,0.9590163316894857,0.49660633484162897,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in safety evidence; positive values indicate safety becomes more background-like over trials.,SAD lower than HC,False,False
Neural_ShockEvidence_CSR_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.004226686690228111,0.003744002052259835,0.000482684637968276,0.045347318089407604,0.044635056548736285,0.06493506493506485,0.15663835468374157,0.8762788606399297,0.5324675324675324,phase3_reinstatement,phase3_reinst_roi,0.0003226306861565465,0.9327121954718163,100,0.9923519265657174,0.44796380090497734,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Shock_Dist_Threat,placebo_SAD_vs_HC,22,28,1.9877292438215781,1.9874677350833063,0.00026150873827179844,0.031878582463317005,0.03137787174399789,-0.0714285714285714,0.11759418221544071,0.9068951978704431,0.5357142857142857,phase3_reinstatement,phase3_reinst_roi,0.00039183115427102524,0.886659892515631,100,0.9923519265657174,0.44004524886877827,Q6_shock_anchor_secondary,6,shock_pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.0021065306934051962,0.0008485391614253308,0.0012579915319798655,0.07653894987542313,0.07533676741664685,-0.012987012987013102,0.25314345709109964,0.8017681340382949,0.5064935064935066,phase3_reinstatement,phase3_reinst_roi,0.0008706112902377989,0.8881166831407102,100,0.9923519265657174,0.36877828054298645,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat evidence; negative values indicate declining threat evidence over trials.,SAD higher than HC,False,False
Neural_BackgroundDispersion,placebo_SAD_vs_HC,22,28,0.10255031471809203,0.10285789401645055,-0.0003075792983585207,-0.004884378691839625,-0.0048076607019154425,0.07467532467532467,-0.01803323076332822,0.9856896334059575,0.5373376623376623,phase3_reinstatement,phase3_reinst_roi,0.000560273416155571,0.9745528021880782,100,0.9959572337539362,0.3631221719457014,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Safety_Trajectory_Slope,placebo_SAD_vs_HC,22,28,0.0005260279140710433,0.0007319723683337801,-0.0002059444542627368,-0.06541271101825823,-0.06438528623786674,0.022727272727272707,-0.2229585120822075,0.8247293391092414,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi,-4.725768375546331e-05,0.9609516995623042,100,0.9923519265657174,0.3585972850678733,Q3_learning_dynamics,3,trialwise_slope,Trialwise change in safety evidence across extinction/reinstatement trials.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_CSS_Projection,placebo_SAD_vs_HC,22,28,0.14198379844500617,0.15876114398912075,-0.016777345544114586,-0.08367273181797664,-0.08235850042816549,-0.0032467532467532756,-0.3073729818338255,0.7599150434467531,0.5016233766233766,phase3_reinstatement,phase3_reinst_roi,-0.02701463733802587,0.6229384203463286,100,0.9923519265657174,0.35180995475113125,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Dist_Threat_Safety,placebo_SAD_vs_HC,23,28,1.5173416948408984,1.519858740961526,-0.0025170461206276418,-0.01989374615125439,-0.01958768851815817,-0.06521739130434778,-0.07136347141986063,0.9434022332141534,0.5326086956521738,phase2_extinction,phase2_ext_roi,0.005500425339753739,0.8838390111880747,102,0.9462145117009142,0.34615384615384615,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between reinforced/threat cue and safety cue.,SAD lower than HC,False,False
Neural_Threat_Volatility,placebo_SAD_vs_HC,22,28,0.024417713597940916,0.025601950474511498,-0.0011842368765705817,-0.06292828593385474,-0.06193988353698792,0.01948051948051943,-0.22813164496980004,0.820513509399337,0.5097402597402597,phase3_reinstatement,phase3_reinst_roi,-0.001637518154330424,0.8527346028295517,100,0.9923519265657174,0.33710407239819007,Q3_learning_dynamics,3,trajectory_volatility,Trial-to-trial instability in threat evidence.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_CSS_Cosine,placebo_SAD_vs_HC,22,28,0.04694443691113297,0.04813709228023806,-0.0011926553691050945,-0.019659049599471578,-0.019350268715710245,0.051948051948051965,-0.0725151655655727,0.9425026053563917,0.525974025974026,phase3_reinstatement,phase3_reinst_roi,-0.005100374676311275,0.7564021249306545,100,0.9923519265657174,0.27941176470588236,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_RawMean_ThreatMinusSafety,placebo_SAD_vs_HC,22,28,-0.37365527044643054,0.08526228527937617,-0.4589175557258067,-0.030659659427061444,-0.030178094095746344,-0.032467532467532534,-0.1072099949086622,0.9151035285269331,0.5162337662337663,phase3_reinstatement,phase3_reinst_roi,-0.6974125441382557,0.8572259124241571,100,0.9923519265657174,0.2658371040723982,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Dist_Safety,placebo_SAD_vs_HC,22,28,1.9869316187393204,1.986546345427733,0.0003852733115874418,0.035002840354459115,0.034453057521666566,-0.025974025974025983,0.1253069725558948,0.9008075513567466,0.512987012987013,phase3_reinstatement,phase3_reinst_roi,9.522054826306518e-05,0.974566026254716,100,0.9923519265657174,0.2590497737556561,Q6_shock_anchor_secondary,6,shock_pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Safety_Volatility,placebo_SAD_vs_HC,22,28,0.022990626368855526,0.022982714149704906,7.91221915062007e-06,0.00044662709113647245,0.00043961200593537603,0.04870129870129869,0.0015692072516318037,0.9987548280470194,0.5243506493506493,phase3_reinstatement,phase3_reinst_roi,-0.0003690839079809315,0.9441741507068866,100,0.9987548280470194,0.21266968325791855,Q3_learning_dynamics,3,trajectory_volatility,Trial-to-trial instability in safety evidence.,SAD higher than HC,False,False
Neural_ShockEvidence_CSS_AUC,placebo_SAD_vs_HC,22,28,0.14767388903736633,0.14725700565957314,0.0004168833777931924,0.025833655947663306,0.025427891718118857,0.022727272727272707,0.09082682945834922,0.9280286981734169,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi,0.0005277887810057353,0.9126703458449165,100,0.9923519265657174,0.20022624434389139,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatDispersion,placebo_SAD_vs_HC,22,28,0.09279765375962647,0.0933692892507793,-0.0005716354911528276,-0.013395979437030414,-0.013185571383045644,0.019480519480519654,-0.048321459786747865,0.9616606298678085,0.5097402597402598,phase3_reinstatement,phase3_reinst_roi,-0.0025590028806752128,0.8548096170764499,100,0.9923519265657174,0.1414027149321267,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_InitialFinal_Change,placebo_SAD_vs_HC,22,28,0.00715751686946394,0.006662480426121826,0.0004950364433421138,0.022709310960673763,0.022352620212600354,-0.009740259740259716,0.07691604815351119,0.9390982395866978,0.5048701298701299,phase3_reinstatement,phase3_reinst_roi,0.00033886847370419824,0.9673213101769569,100,0.9923519265657174,0.13574660633484165,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatPrecision,placebo_SAD_vs_HC,22,28,-0.09279765375962647,-0.0933692892507793,0.0005716354911528276,0.013395979437030414,0.013185571383045644,-0.01948051948051943,0.048321459786747865,0.9616606298678085,0.5097402597402597,phase3_reinstatement,phase3_reinst_roi,0.0025590028806752128,0.8548096170764499,100,0.9923519265657174,0.13122171945701358,Q4_precision_dispersion,4,within_cue_precision,Derived FearNetwork profile metric.,SAD higher than HC,False,False
